id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4550,750,Mastercard,Debit (Prepaid),5361683790644838,44197,225,Yes,1,77,38231,2011,No
5251,1223,Visa,Debit,4239806874218454,40848,564,Yes,2,86262,40817,2011,No
1042,1223,Visa,Debit,4546418791213683,40330,955,Yes,1,92939,38018,2011,No
384,1223,Visa,Debit,4025546651211985,45323,741,Yes,2,64613,43466,2019,No
1828,1319,Visa,Debit,4576325893639027,43862,8,Yes,2,27305,43862,2020,No
4271,575,Visa,Debit,4816684331004039,44927,757,Yes,1,24546,39661,2010,No
369,575,Mastercard,Debit,5313945757861658,43344,764,Yes,1,25121,43101,2018,No
3663,575,Discover,Credit,6733959530204171,44805,878,Yes,1,17000,37073,2018,No
5278,575,Visa,Credit,4506945480857983,45047,476,Yes,2,6800,41548,2013,No
4360,575,Mastercard,Credit,5891397747740840,41609,198,Yes,2,15100,40756,2011,No
3842,428,Mastercard,Credit,5479226934776678,41518,276,Yes,1,14300,39630,2008,No
1351,428,Amex,Credit,340213655737651,45597,108,Yes,2,8800,42036,2015,No
3126,828,Visa,Credit,4073585160932951,45047,635,Yes,2,4100,41030,2012,No
4235,828,Amex,Credit,354919576312722,44409,795,Yes,1,9500,39661,2016,No
3767,828,Mastercard,Credit,5569011066508197,40330,780,Yes,1,8500,38899,2011,No
1829,1580,Visa,Debit,4699690787956736,45047,5,No,2,21741,43862,2020,No
1830,1580,Visa,Debit,4748742930224055,44075,974,Yes,1,1741,43862,2020,No
1558,1570,Mastercard,Debit (Prepaid),5941982171557637,44287,756,Yes,2,74,43862,2020,No
1831,1570,Visa,Credit,4224965156816542,45323,389,No,1,8700,43862,2020,No
534,1570,Mastercard,Debit (Prepaid),5515026771729881,45352,311,Yes,1,63,43831,2020,No
221,846,Amex,Credit,371624685132627,44835,297,Yes,2,18400,40179,2015,No
2789,846,Visa,Credit,4682031333555589,44896,219,Yes,2,9700,43556,2019,No
3886,846,Mastercard,Credit,5437152511733314,44562,853,Yes,1,13800,39995,2017,No
3443,846,Visa,Credit,4518067619451768,43983,429,Yes,2,0,39965,2011,No
1244,666,Visa,Debit,4422198494122153,44105,852,Yes,2,22501,40210,2010,No
4838,335,Visa,Debit,4680510288921428,41518,217,Yes,2,25307,41153,2012,No
5131,335,Visa,Debit,4414800408438414,43983,833,Yes,1,23401,39722,2011,No
353,335,Mastercard,Debit,5039380212110238,44013,830,Yes,1,34385,42370,2016,No
5016,639,Visa,Debit,4201603557566123,44927,380,Yes,2,15485,38261,2010,No
129,639,Mastercard,Debit,5903118148557393,44866,939,No,3,14156,39083,2018,No
4877,639,Visa,Credit,4433520087348350,44501,303,Yes,2,12400,41883,2014,No
4833,639,Mastercard,Debit,5653383391642965,45413,280,Yes,2,14850,41153,2012,No
3673,386,Mastercard,Debit,5639527120868397,45200,126,Yes,1,25093,37438,2006,No
535,886,Mastercard,Debit,5283951994405151,43831,201,No,1,19991,43831,2020,No
536,297,Mastercard,Debit (Prepaid),5876773249686695,44805,942,Yes,2,29,43831,2020,No
1832,1860,Visa,Debit,4786571889403869,45139,592,Yes,2,28422,43862,2020,No
1833,1860,Visa,Credit,4061205624693615,43862,148,Yes,1,10100,43862,2020,No
4244,1860,Mastercard,Debit (Prepaid),5565765822212471,45261,119,Yes,2,40,39661,2018,No
211,581,Visa,Debit,4566018104845496,44044,490,Yes,1,12589,39814,2011,No
2320,581,Visa,Debit,4997480551334716,45170,51,Yes,2,11885,41334,2013,No
3691,581,Mastercard,Debit,5572601780823600,45352,642,Yes,1,18820,37803,2008,No
4615,1910,Visa,Debit,4101200741078800,43983,810,Yes,2,8562,38961,2008,No
5505,1910,Visa,Debit,4153032185259106,44682,614,Yes,1,5933,39387,2009,No
3242,1910,Visa,Debit (Prepaid),4227171668701156,45566,319,Yes,2,33,37408,2018,No
3288,1910,Mastercard,Debit,5465784735932043,44409,490,Yes,1,10764,38504,2007,No
1559,731,Mastercard,Credit,5448351633948320,43983,592,Yes,1,8900,43862,2020,No
5659,731,Visa,Debit,4778187080028211,45292,74,Yes,2,6781,40848,2011,No
802,731,Visa,Debit,4514571438412414,43831,377,Yes,2,12116,43831,2020,No
1111,21,Mastercard,Debit,5962105909908856,44409,615,Yes,2,21131,39114,2007,No
2745,21,Mastercard,Debit,5977475805952055,42156,815,Yes,2,13383,42095,2015,No
4769,21,Mastercard,Debit (Prepaid),5491556655486869,45047,226,Yes,1,58,40422,2010,No
5777,273,Discover,Credit,6375330614788153,44228,523,Yes,2,14600,37591,2008,No
397,63,Amex,Credit,356226851008135,43831,792,No,1,6600,43831,2020,No
2805,63,Visa,Debit,4128926575959194,43983,827,Yes,1,23806,36281,2008,No
60,63,Visa,Debit,4840372814737208,44866,357,Yes,2,17082,37987,2011,No
5489,63,Mastercard,Debit,5573468131965566,45536,258,Yes,1,16422,39387,2011,No
4632,63,Mastercard,Debit,5566429737412055,45383,6,Yes,1,15353,39326,2011,No
4067,63,Mastercard,Debit (Prepaid),5570187893542298,45474,610,Yes,1,66,43282,2018,No
537,786,Mastercard,Debit,5360341319255168,45474,985,Yes,2,7221,43831,2020,No
1834,786,Visa,Debit,4892181339731576,44743,846,Yes,2,21032,43862,2020,No
538,1886,Mastercard,Credit,5437743244958188,44805,676,Yes,1,11900,43831,2020,No
803,1886,Visa,Debit,4064511982908640,43862,861,Yes,2,15328,43831,2020,No
270,103,Mastercard,Debit,5593047322938366,43862,697,Yes,1,15023,40544,2011,No
5113,103,Mastercard,Credit,5027469645306341,44986,841,Yes,2,8500,39722,2008,No
3930,103,Mastercard,Debit,5260164218460494,41974,234,Yes,2,17667,40360,2011,No
110,103,Visa,Debit,4891248998438646,45017,860,Yes,2,20549,38718,2007,No
967,103,Mastercard,Debit,5998541932516719,40118,863,Yes,1,1738,36192,2007,No
5681,1193,Visa,Debit,4933381182408329,44136,961,Yes,1,34013,41214,2012,No
4023,1193,Mastercard,Debit,5896188747962564,44896,194,Yes,1,38290,41821,2014,No
5962,1193,Mastercard,Debit,5429242008081571,43435,151,Yes,1,17718,40148,2010,No
4533,1193,Mastercard,Debit,5485368757971908,43831,442,No,1,25878,37865,2009,No
2963,1193,Mastercard,Debit,5771106543332286,41334,600,Yes,1,22858,39569,2010,No
5881,585,Mastercard,Debit,5035566276017342,45536,348,No,1,19913,39417,2010,No
1560,1532,Mastercard,Debit,5146721520853896,44713,597,Yes,1,18648,43862,2020,No
3215,1958,Mastercard,Debit,5622888585637629,44927,818,Yes,1,9676,36678,2009,No
3680,1958,Visa,Credit,4090651468730805,45474,347,Yes,2,4900,37438,2004,No
1283,1958,Visa,Debit (Prepaid),4015493899295533,45017,455,Yes,1,62,40575,2011,No
3578,1958,Mastercard,Debit,5331374110302611,44044,392,Yes,1,17957,41791,2014,No
3843,1958,Mastercard,Credit,5120155075854705,45200,69,Yes,2,13100,39630,2008,No
4594,744,Discover,Credit,6907469862919142,44197,78,Yes,1,10700,38961,2017,No
5720,744,Amex,Credit,397876125303268,44652,283,Yes,1,14400,42675,2016,No
4571,744,Amex,Credit,320874983741928,44409,637,Yes,1,20400,38596,2016,No
4158,744,Mastercard,Debit,5216119435076209,45627,938,Yes,2,1816,38565,2009,No
2849,744,Amex,Credit,388894604011447,40118,475,Yes,2,2200,38108,2008,No
4140,1836,Visa,Credit,4477205451217988,43831,510,Yes,2,4600,38200,2011,No
2450,477,Visa,Debit (Prepaid),4832425456568319,44896,771,Yes,2,91,37712,2015,No
2692,477,Mastercard,Credit,5573356132288877,45323,39,No,2,14400,41000,2012,No
1064,477,Visa,Debit,4990883053108043,39326,717,Yes,1,18647,38384,2007,No
4168,477,Visa,Credit,4205703038691363,44105,715,Yes,1,18100,38565,2008,No
3419,477,Mastercard,Debit (Prepaid),5452849951871914,43922,510,Yes,2,35,39965,2009,No
1835,1713,Visa,Debit,4798004786727366,45017,439,Yes,1,19079,43862,2020,No
804,1506,Visa,Debit,4146173833591127,43862,127,Yes,1,10686,43831,2020,No
1836,1506,Visa,Debit,4170284395296715,44228,886,Yes,2,30000,43862,2020,No
3706,357,Visa,Debit,4908013395790270,44378,30,Yes,1,41221,37803,2011,No
2085,357,Mastercard,Debit,5565610768898340,45474,214,Yes,1,29170,38412,2006,No
5481,357,Discover,Credit,6194011434705938,44652,513,Yes,3,19800,39387,2011,No
2832,357,Visa,Credit,4227790214165429,44652,326,Yes,2,14500,37377,2007,No
4883,535,Mastercard,Credit,5449971634656595,45444,172,Yes,2,12200,42248,2015,No
1085,778,Mastercard,Debit,5726263807352663,44621,675,Yes,2,1500,38749,2018,No
3228,778,Visa,Credit,4367416449267714,41852,163,No,1,13700,37043,2005,No
539,778,Mastercard,Debit,5103357334539485,45170,3,Yes,2,15895,43831,2020,No
1837,950,Visa,Credit,4989332552056925,43922,250,Yes,1,3000,43862,2020,No
2562,1080,Mastercard,Debit,5657550046539675,44348,692,Yes,1,1470,39539,2008,No
5844,1080,Visa,Credit,4590969585932290,45261,836,Yes,2,5500,38687,2010,No
1838,1197,Visa,Debit,4320531705592796,44531,275,Yes,2,4326,43862,2020,No
1839,1197,Visa,Credit,4713354839986613,45047,290,Yes,2,13600,43862,2020,No
540,1197,Mastercard,Debit,5083490519087277,44562,232,Yes,1,37002,43831,2020,No
4689,711,Visa,Debit,4460024958657540,43831,704,Yes,2,9562,39692,2011,No
3995,1731,Mastercard,Debit,5872752390879513,44075,772,Yes,1,18244,41091,2012,No
4888,1731,Visa,Debit (Prepaid),4662000840694246,45170,924,Yes,2,81,42248,2015,No
34,1731,Amex,Credit,375953550153829,44896,888,Yes,1,13700,37622,2017,No
5930,1731,Mastercard,Credit,5225763870748438,43983,627,Yes,1,6000,39783,2010,No
2797,1731,Mastercard,Debit,5543346867967379,45597,275,Yes,1,16409,35916,2008,No
4616,1731,Visa,Debit,4601299602284616,44621,652,Yes,2,15822,38961,2009,No
5810,451,Mastercard,Debit,5238065973168619,45170,266,Yes,2,1447,38322,2010,No
3768,451,Mastercard,Credit,5187091395766799,43952,843,Yes,3,6600,38899,2010,No
3786,1290,Visa,Credit,4603076242608163,40087,377,Yes,1,15700,38899,2011,No
3629,1290,Mastercard,Debit,5588067020596088,44197,208,Yes,2,26704,43252,2018,No
2530,1817,Mastercard,Debit,5686575699244488,45627,666,Yes,2,43033,39173,2013,No
1444,56,Discover,Credit,6658549025356902,45323,578,Yes,1,5800,43862,2020,No
805,56,Visa,Credit,4609674436334775,45108,820,Yes,1,6900,43831,2020,No
4949,1383,Mastercard,Debit,5027291418907395,44593,118,Yes,1,17432,37165,2014,No
3146,1915,Mastercard,Debit,5937648730770388,45627,903,Yes,1,34453,41760,2014,No
4116,1915,Mastercard,Credit,5892514772578316,45017,771,Yes,1,14800,37834,2018,No
5031,1915,Visa,Debit,4750687309919007,44228,667,Yes,1,2603,38626,2012,No
2113,1915,Mastercard,Debit,5409845888265723,45200,832,Yes,2,11568,38777,2008,No
3229,1882,Visa,Debit,4848394515179455,45292,918,Yes,1,35943,37043,2009,No
2672,1882,Discover,Credit,6504367247289968,43466,580,Yes,1,13600,40634,2011,No
5882,1882,Mastercard,Debit,5964535277999798,44621,245,Yes,2,8671,39417,2009,No
3556,1467,Visa,Debit,4479897458047272,45627,411,Yes,1,24498,41061,2012,No
5132,1791,Visa,Debit,4270283600301122,44075,51,Yes,1,21751,39722,2008,No
2215,1791,Mastercard,Debit,5324796450432106,44866,746,Yes,3,18021,39873,2009,No
4587,1791,Visa,Debit,4510686870861755,44927,713,Yes,2,7830,38596,2010,No
2142,447,Mastercard,Debit,5345290500556939,44531,888,Yes,2,17980,39142,2007,No
4617,447,Visa,Credit,4659755318123494,45292,764,Yes,2,9000,38961,2008,No
5405,447,Mastercard,Debit,5357793088955286,41091,544,Yes,1,16034,38292,2013,No
3692,447,Mastercard,Debit,5625327420318301,44896,428,Yes,2,323,37803,2009,No
3865,447,Visa,Debit,4607469261117911,44348,388,Yes,1,6611,39630,2008,No
4967,1640,Mastercard,Debit,5592976284572731,45078,696,Yes,1,14231,37530,2010,No
5171,1640,Visa,Credit,4897415542074817,43466,363,Yes,1,11400,40087,2009,No
1065,1640,Visa,Credit,4533131033936549,44470,612,Yes,2,5900,38384,2009,No
4795,636,Visa,Debit,4711994375142426,44652,577,Yes,1,3915,40422,2010,No
3420,636,Mastercard,Debit,5898219587988129,44774,295,Yes,2,8882,39965,2015,No
4361,636,Mastercard,Debit,5673609398481611,43862,990,Yes,1,1218,40756,2012,No
284,636,Visa,Debit,4071490746118665,44013,498,Yes,1,12057,40544,2018,No
4169,782,Visa,Debit,4310420575646294,44927,18,Yes,2,13435,38565,2008,No
3051,782,Mastercard,Debit,5863102770923374,45352,62,No,2,13055,40299,2010,No
2216,782,Mastercard,Debit (Prepaid),5659519661095769,44105,634,Yes,2,85,39873,2011,No
29,316,Visa,Credit,4934996934968532,44287,547,Yes,3,1200,37257,2011,No
2038,316,Visa,Credit,4331814593567425,44927,448,Yes,2,10500,37316,2010,No
4125,316,Amex,Credit,383176667828985,44470,459,Yes,2,9300,38200,2008,No
5857,316,Mastercard,Debit,5603296596869732,44348,386,Yes,1,14056,39052,2008,No
1211,1192,Mastercard,Debit,5303411542373680,45200,305,Yes,1,2001,40210,2018,No
541,787,Mastercard,Debit (Prepaid),5536825392398622,45597,829,Yes,1,80,43831,2020,No
1561,787,Mastercard,Credit,5736136415216037,43862,332,Yes,1,19500,43862,2020,No
1562,251,Mastercard,Debit,5179703588055807,44562,41,Yes,1,14797,43862,2020,No
806,251,Visa,Debit,4263037313230472,44287,719,Yes,1,14420,43831,2020,No
1563,1351,Mastercard,Credit,5250335239588576,43862,728,Yes,2,13600,43862,2020,No
3769,490,Mastercard,Debit,5302369835874378,45536,368,Yes,2,3013,38899,2006,No
5963,490,Mastercard,Debit,5277210517488881,45413,589,Yes,1,22304,40148,2010,No
176,490,Visa,Debit,4654267845248719,44470,929,Yes,3,30242,39448,2013,No
5133,490,Visa,Debit,4048588745318463,43647,741,Yes,1,12948,39722,2008,No
1564,1935,Mastercard,Debit,5677329350701316,44105,768,Yes,1,20695,43862,2020,No
542,1935,Mastercard,Debit,5708163356892632,43831,148,Yes,2,23716,43831,2020,No
1840,1935,Visa,Debit,4172298033102508,43952,477,Yes,1,17223,43862,2020,No
4601,387,Mastercard,Debit (Prepaid),5954988204081791,42309,200,Yes,2,49,38961,2010,No
3103,869,Visa,Debit,4705406456208642,44652,542,Yes,2,19792,40664,2011,No
3104,869,Visa,Debit (Prepaid),4751613092399340,45536,600,Yes,2,76,40664,2011,No
4405,869,Mastercard,Debit,5176023312287835,45200,444,Yes,1,19811,41487,2013,No
3517,869,Mastercard,Debit,5737557443858194,44136,462,Yes,2,17602,40695,2011,No
5490,869,Mastercard,Debit (Prepaid),5709040626294728,44287,579,Yes,1,96,39387,2011,No
1565,1865,Mastercard,Credit,5571567914533589,44927,845,Yes,2,36900,43862,2020,No
1841,268,Visa,Debit,4772137298381087,43862,231,Yes,2,14263,43862,2020,No
1566,268,Mastercard,Debit,5458281950154231,43862,671,Yes,2,3013,43862,2020,No
543,268,Mastercard,Debit,5171844589281134,45261,998,Yes,2,17789,43831,2020,No
6067,1124,Mastercard,Debit,5128558439499170,44256,199,Yes,1,7184,41244,2012,No
5437,1124,Visa,Debit (Prepaid),4891182896802218,44682,936,Yes,1,62,38657,2007,No
4130,1124,Mastercard,Credit,5252814681308258,44986,635,Yes,2,8300,38200,2018,No
1245,721,Visa,Credit,4024411952428035,44652,865,Yes,1,11900,40210,2014,No
3949,721,Visa,Credit,4472564488537917,43435,194,No,2,2000,40360,2010,No
4426,721,Mastercard,Debit,5869951817550274,45170,672,Yes,2,12827,41852,2014,No
2563,721,Mastercard,Credit,5933265709179136,40422,730,Yes,1,10800,39539,2012,No
3361,721,Visa,Debit,4093356206877400,44348,202,Yes,1,8400,39234,2008,No
4377,721,Visa,Credit,4650428198678080,40817,741,Yes,2,6700,40756,2011,No
158,813,Mastercard,Debit,5188366223912130,44470,649,Yes,2,13417,39448,2008,No
2587,152,Visa,Debit (Prepaid),4745512667212883,44470,371,Yes,2,60,39539,2009,No
2848,152,Visa,Credit,4361942024605018,44256,649,Yes,1,10300,37742,2016,No
1401,152,Amex,Credit,353041795366517,44348,896,Yes,2,4900,43862,2020,No
4272,1896,Visa,Debit,4772324802242471,42339,104,Yes,2,9073,39661,2012,No
2944,1896,Visa,Debit,4222966508731552,45108,816,Yes,2,19635,39203,2018,No
1124,1896,Visa,Debit,4748375055768054,43862,425,Yes,1,21207,39114,2007,No
4974,1896,Visa,Credit,4468355695964457,45261,955,Yes,1,14000,37530,2008,No
4529,1896,Discover,Credit,6771746312163081,41214,841,No,1,14400,37865,2011,No
1567,1028,Mastercard,Debit (Prepaid),5811487719571767,43983,355,Yes,1,72,43862,2020,No
139,1028,Visa,Credit,4838655730073777,44197,654,Yes,1,24600,39083,2011,No
2878,1028,Mastercard,Debit,5154620986833691,44682,7,Yes,1,43289,38473,2017,No
2564,1028,Mastercard,Debit,5249989431095315,45323,844,Yes,2,16475,39539,2009,No
342,1028,Amex,Credit,355983307821258,45200,647,No,2,14600,42005,2015,No
544,922,Mastercard,Debit (Prepaid),5070468758051891,43831,783,Yes,2,28,43831,2020,No
4770,549,Mastercard,Credit,5045264762203417,44896,83,No,1,12600,40422,2012,No
98,549,Mastercard,Debit,5231421564510111,42736,865,Yes,2,15416,38718,2014,No
4467,549,Amex,Credit,305358883388381,43862,712,Yes,2,7100,43313,2018,No
2588,549,Visa,Credit,4321088757745040,45047,450,Yes,2,16200,39539,2013,No
5459,565,Mastercard,Debit,5345514962286662,43862,181,Yes,1,17689,39022,2006,No
1314,565,Mastercard,Debit,5122535818803524,44136,15,No,1,18090,41306,2013,No
4071,565,Visa,Debit,4125650435743087,45536,385,No,1,16080,43282,2018,No
3175,565,Mastercard,Debit,5971222369856302,45505,849,No,1,17599,42491,2016,No
5829,1980,Mastercard,Debit,5950930953873248,45231,808,Yes,2,12224,38687,2006,No
545,1494,Mastercard,Debit,5548555538116203,45536,20,Yes,1,8998,43831,2020,No
3579,1494,Mastercard,Debit,5975842385182413,45536,596,Yes,2,10726,41791,2014,No
1842,1494,Visa,Credit,4001128847479532,43862,545,Yes,1,6300,43862,2020,No
2340,1494,Discover,Credit,6256655285791156,43831,723,Yes,2,4400,42064,2015,No
5830,1809,Mastercard,Debit,5983963364999906,43891,398,Yes,2,18089,38687,2013,No
2114,1809,Mastercard,Debit,5267464048631434,43922,482,Yes,1,10683,38777,2009,No
4026,1809,Visa,Credit,4993554379679385,44317,872,Yes,1,14600,41821,2014,No
370,1809,Mastercard,Debit (Prepaid),5654819097107073,43466,842,Yes,1,94,43101,2018,No
1338,1809,Mastercard,Debit,5396886931773520,45505,7,Yes,1,27308,41671,2014,No
3866,1809,Visa,Credit,4638912192601829,44562,730,Yes,1,17900,39630,2008,No
2981,637,Visa,Debit,4710368677781819,44896,979,Yes,1,26410,39569,2011,No
3745,637,Visa,Credit,4668652753651992,40817,262,Yes,2,28600,38534,2011,No
2115,637,Mastercard,Debit,5861641374361784,43739,253,Yes,2,41057,38777,2010,No
3078,637,Visa,Debit,4769992479242564,41122,572,Yes,2,3864,40299,2015,No
1402,1770,Amex,Credit,360626221519170,44713,933,Yes,1,8400,43862,2020,No
6054,1770,Visa,Debit,4357425484787569,44682,368,Yes,1,5024,40878,2012,No
1843,1770,Visa,Debit,4026093953102401,45170,100,Yes,2,10607,43862,2020,No
5264,1770,Visa,Credit,4908479439696234,43070,597,Yes,1,0,41183,2012,No
4427,527,Mastercard,Credit,5048637026282696,42248,671,Yes,2,10500,41852,2014,No
546,1139,Mastercard,Debit,5986665930699666,44531,654,Yes,2,19185,43831,2020,No
177,1459,Visa,Credit,4382384960777396,43952,622,No,2,7100,39448,2011,No
3147,1459,Mastercard,Credit,5890992850865874,41852,901,Yes,1,4000,41760,2014,No
3383,1459,Mastercard,Debit,5197434740318528,45139,239,No,2,12708,39600,2008,No
352,1544,Amex,Credit,391180215396039,44593,329,Yes,2,4400,42370,2016,No
3137,1544,Visa,Debit,4875181033970231,43831,251,Yes,1,16017,41395,2013,No
547,1174,Mastercard,Debit,5860197030769935,45505,281,Yes,2,2066,43831,2020,No
6040,112,Mastercard,Debit,5640702051187580,43952,931,Yes,1,16320,40878,2011,No
4398,112,Visa,Debit,4992803371205194,45261,569,Yes,2,13060,41122,2012,No
1134,112,Amex,Credit,302014253634948,44621,649,Yes,2,8900,39479,2015,No
4339,112,Visa,Debit,4630099263440870,44348,412,Yes,2,10517,40391,2014,No
3470,112,Mastercard,Debit,5374280583814639,45627,56,No,2,13245,40330,2012,No
5378,369,Mastercard,Debit (Prepaid),5446800304569122,44927,445,Yes,1,90,37561,2009,No
2779,369,Mastercard,Debit (Prepaid),5156265505747462,45261,637,Yes,1,72,43191,2018,No
2982,369,Visa,Debit,4294953678019554,41365,826,Yes,1,18280,39569,2011,No
2443,369,Mastercard,Credit,5146321258920935,44501,990,No,1,13600,37712,2012,No
2889,994,Visa,Debit,4992900043507941,44317,759,Yes,1,12778,38473,2010,No
4008,994,Mastercard,Debit,5105306234690030,44378,820,Yes,1,12917,41456,2013,No
50,994,Mastercard,Credit,5313764903937416,39295,767,Yes,2,6000,37987,2010,No
3243,994,Visa,Debit,4700657272928284,45078,777,Yes,2,8874,37408,2012,No
3904,994,Visa,Debit,4580268631896002,42248,809,Yes,2,4322,39995,2013,No
3734,994,Mastercard,Debit,5489321492149951,45413,649,Yes,1,9219,38534,2008,No
5367,994,Mastercard,Debit,5465749251061861,44440,326,Yes,1,6088,37196,2005,No
1403,1592,Amex,Credit,357520397345697,44562,371,Yes,2,20800,43862,2020,No
1844,1592,Visa,Credit,4346868490904984,44136,171,Yes,2,12700,43862,2020,No
1845,1592,Visa,Debit (Prepaid),4656354454428696,43862,733,Yes,2,76,43862,2020,No
3346,1029,Mastercard,Debit,5044033311360211,41000,274,Yes,2,12760,39234,2009,No
5285,1029,Discover,Credit,6303613152539126,44440,328,Yes,1,3600,41913,2014,No
3471,1029,Mastercard,Debit,5986920336497205,45170,114,No,2,15894,40330,2010,No
1846,1680,Visa,Credit,4041948266255615,44075,531,Yes,2,11500,43862,2020,No
5325,1680,Visa,Debit,4632545212498675,45139,330,Yes,2,21439,43009,2017,No
5460,1052,Mastercard,Debit,5000065227125905,43374,388,Yes,1,32165,39022,2014,No
3651,1052,Mastercard,Debit,5750094419099846,45536,433,Yes,2,12346,35977,2006,No
